Uke,År,Navn,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Lusegrense uke,Lat,Lon,Over lusegrense uke,Sjøtemperatur,Lokalitetskapasitet
50,2020,NRS FARMING AS,37357,Brensholmen,0.08,0.21,0.07,Nei,Ja,0.5,69.57837,17.994267,Nei,5.9,5670.0
49,2020,NRS FARMING AS,37357,Brensholmen,0.01,0.1,0.02,Nei,Ja,0.5,69.57837,17.994267,Nei,6.5,5670.0
48,2020,NRS FARMING AS,37357,Brensholmen,0.02,0.18,0.03,Nei,Ja,0.5,69.57837,17.994267,Nei,6.6,5670.0
47,2020,NRS FARMING AS,37357,Brensholmen,0.01,0.04,0.02,Nei,Ja,0.5,69.57837,17.994267,Nei,7.3,5670.0
46,2020,NRS FARMING AS,37357,Brensholmen,0.06,0.15,0.04,Nei,Ja,0.5,69.57837,17.994267,Nei,7.3,5670.0
45,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.02,0.03,Nei,Ja,0.5,69.57837,17.994267,Nei,8.1,5670.0
44,2020,NRS FARMING AS,37357,Brensholmen,0.04,0.03,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,8.0,5670.0
43,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,8.1,5670.0
42,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.01,0.02,Nei,Ja,0.5,69.57837,17.994267,Nei,9.1,5670.0
41,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,9.6,5670.0
40,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,9.3,5670.0
39,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.06,Nei,Ja,0.5,69.57837,17.994267,Nei,9.6,5670.0
38,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.01,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,10.0,5670.0
37,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,10.1,5670.0
36,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
35,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
34,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
33,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
32,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
31,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
30,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
29,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
28,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
27,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.5,69.57837,17.994267,Nei,,5670.0
26,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.2,69.57837,17.994267,Nei,,5670.0
25,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.2,69.57837,17.994267,Nei,6.8,5670.0
24,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Ja,Nei,0.2,69.57837,17.994267,Nei,5.5,5670.0
23,2020,NRS FARMING AS,37357,Brensholmen,0.22,0.25,0.18,Nei,Ja,0.2,69.57837,17.994267,Ja,7.0,5670.0
22,2020,NRS FARMING AS,37357,Brensholmen,0.22,0.18,0.05,Nei,Ja,0.2,69.57837,17.994267,Ja,5.6,5670.0
21,2020,NRS FARMING AS,37357,Brensholmen,0.13,0.22,0.05,Nei,Ja,0.2,69.57837,17.994267,Nei,5.2,5670.0
20,2020,NRS FARMING AS,37357,Brensholmen,0.13,0.23,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,4.3,5670.0
19,2020,NRS FARMING AS,37357,Brensholmen,0.15,0.25,0.13,Nei,Ja,0.5,69.57837,17.994267,Nei,4.2,5670.0
18,2020,NRS FARMING AS,37357,Brensholmen,0.17,0.13,0.02,Nei,Ja,0.5,69.57837,17.994267,Nei,3.9,5670.0
17,2020,NRS FARMING AS,37357,Brensholmen,0.33,0.27,0.12,Nei,Ja,0.5,69.57837,17.994267,Nei,3.7,5670.0
16,2020,NRS FARMING AS,37357,Brensholmen,0.23,0.02,0.13,Nei,Ja,0.5,69.57837,17.994267,Nei,3.3,5670.0
15,2020,NRS FARMING AS,37357,Brensholmen,0.2,0.13,0.03,Nei,Ja,0.5,69.57837,17.994267,Nei,3.1,5670.0
14,2020,NRS FARMING AS,37357,Brensholmen,0.22,0.15,0.1,Nei,Ja,0.5,69.57837,17.994267,Nei,3.0,5670.0
13,2020,NRS FARMING AS,37357,Brensholmen,0.2,0.23,0.1,Nei,Ja,0.5,69.57837,17.994267,Nei,3.5,5670.0
12,2020,NRS FARMING AS,37357,Brensholmen,0.27,0.2,0.02,Nei,Ja,0.5,69.57837,17.994267,Nei,3.3,5670.0
11,2020,NRS FARMING AS,37357,Brensholmen,0.28,0.23,0.03,Nei,Ja,0.5,69.57837,17.994267,Nei,3.4,5670.0
10,2020,NRS FARMING AS,37357,Brensholmen,0.28,0.13,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,2.9,5670.0
9,2020,NRS FARMING AS,37357,Brensholmen,0.35,0.35,0.24,Nei,Ja,0.5,69.57837,17.994267,Nei,3.2,5670.0
8,2020,NRS FARMING AS,37357,Brensholmen,0.19,0.14,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,3.5,5670.0
7,2020,NRS FARMING AS,37357,Brensholmen,0.41,0.46,0.22,Nei,Ja,0.5,69.57837,17.994267,Nei,3.7,5670.0
6,2020,NRS FARMING AS,37357,Brensholmen,0.49,0.91,0.0,Nei,Ja,0.5,69.57837,17.994267,Nei,3.9,5670.0
5,2020,NRS FARMING AS,37357,Brensholmen,0.0,0.0,0.0,Nei,Nei,0.5,69.57837,17.994267,Nei,3.8,5670.0
4,2020,NRS FARMING AS,37357,Brensholmen,0.7,1.72,0.22,Nei,Ja,0.5,69.57837,17.994267,Ja,3.9,5670.0
3,2020,NRS FARMING AS,37357,Brensholmen,0.4,1.13,0.04,Nei,Ja,0.5,69.57837,17.994267,Nei,3.9,5670.0
2,2020,NRS FARMING AS,37357,Brensholmen,0.35,1.92,0.08,Nei,Ja,0.5,69.57837,17.994267,Nei,4.1,5670.0
1,2020,NRS FARMING AS,37357,Brensholmen,0.28,1.32,0.06,Nei,Ja,0.5,69.57837,17.994267,Nei,4.5,5670.0
13,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Nei,0.5,63.3582,8.237267,Nei,,5460.0
12,2022,MOWI ASA,12466,Brettingen,0.0,0.06,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,6.09,5460.0
11,2022,MOWI ASA,12466,Brettingen,0.01,0.08,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,5.71,5460.0
10,2022,MOWI ASA,12466,Brettingen,0.01,0.02,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,5.73,5460.0
9,2022,MOWI ASA,12466,Brettingen,0.0,0.01,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,6.0,5460.0
8,2022,MOWI ASA,12466,Brettingen,0.0,0.01,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,6.64,5460.0
7,2022,MOWI ASA,12466,Brettingen,0.0,0.01,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,6.81,5460.0
6,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.09,5460.0
5,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.14,5460.0
4,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.21,5460.0
3,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.36,5460.0
2,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.13,5460.0
1,2022,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,7.57,5460.0
52,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
51,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
50,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
49,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
48,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
47,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
46,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
45,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
44,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
43,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
42,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
41,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,11.9,5460.0
40,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,12.07,5460.0
39,2021,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,12.17,5460.0
38,2021,MOWI ASA,12466,Brettingen,0.48,2.5,0.15,Nei,Ja,0.5,63.3582,8.237267,Nei,12.6,5460.0
37,2021,MOWI ASA,12466,Brettingen,0.32,0.85,0.15,Nei,Ja,0.5,63.3582,8.237267,Nei,12.81,5460.0
36,2021,MOWI ASA,12466,Brettingen,0.03,0.45,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,12.99,5460.0
35,2021,MOWI ASA,12466,Brettingen,0.02,0.02,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,13.23,5460.0
34,2021,MOWI ASA,12466,Brettingen,0.04,0.11,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,14.26,5460.0
33,2021,MOWI ASA,12466,Brettingen,1.06,1.61,0.11,Nei,Ja,0.5,63.3582,8.237267,Ja,14.13,5460.0
32,2021,MOWI ASA,12466,Brettingen,0.23,0.93,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,15.29,5460.0
31,2021,MOWI ASA,12466,Brettingen,0.2,0.53,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,14.83,5460.0
30,2021,MOWI ASA,12466,Brettingen,0.08,0.03,0.03,Nei,Ja,0.5,63.3582,8.237267,Nei,15.06,5460.0
29,2021,MOWI ASA,12466,Brettingen,0.15,0.44,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,14.08,5460.0
28,2021,MOWI ASA,12466,Brettingen,0.32,0.36,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,14.26,5460.0
27,2021,MOWI ASA,12466,Brettingen,0.35,1.64,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,13.99,5460.0
26,2021,MOWI ASA,12466,Brettingen,0.27,1.01,0.15,Nei,Ja,0.5,63.3582,8.237267,Nei,12.0,5460.0
25,2021,MOWI ASA,12466,Brettingen,0.09,0.71,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,11.87,5460.0
24,2021,MOWI ASA,12466,Brettingen,0.04,0.33,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,11.2,5460.0
23,2021,MOWI ASA,12466,Brettingen,0.06,0.15,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,11.87,5460.0
22,2021,MOWI ASA,12466,Brettingen,0.28,0.55,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,9.55,5460.0
21,2021,MOWI ASA,12466,Brettingen,0.15,0.54,0.01,Nei,Ja,0.2,63.3582,8.237267,Nei,9.21,5460.0
20,2021,MOWI ASA,12466,Brettingen,0.1,0.55,0.11,Nei,Ja,0.2,63.3582,8.237267,Nei,8.39,5460.0
19,2021,MOWI ASA,12466,Brettingen,0.11,0.51,0.13,Nei,Ja,0.2,63.3582,8.237267,Nei,7.73,5460.0
18,2021,MOWI ASA,12466,Brettingen,0.08,0.54,0.07,Nei,Ja,0.2,63.3582,8.237267,Nei,6.96,5460.0
17,2021,MOWI ASA,12466,Brettingen,0.06,0.16,0.17,Nei,Ja,0.2,63.3582,8.237267,Nei,6.36,5460.0
16,2021,MOWI ASA,12466,Brettingen,0.08,0.13,0.04,Nei,Ja,0.2,63.3582,8.237267,Nei,5.96,5460.0
15,2021,MOWI ASA,12466,Brettingen,0.03,0.16,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,5.63,5460.0
14,2021,MOWI ASA,12466,Brettingen,0.04,0.07,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,5.76,5460.0
13,2021,MOWI ASA,12466,Brettingen,0.05,0.13,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,5.84,5460.0
12,2021,MOWI ASA,12466,Brettingen,0.02,0.1,0.03,Nei,Ja,0.5,63.3582,8.237267,Nei,5.76,5460.0
11,2021,MOWI ASA,12466,Brettingen,0.13,0.28,0.07,Nei,Ja,0.5,63.3582,8.237267,Nei,5.54,5460.0
10,2021,MOWI ASA,12466,Brettingen,0.21,0.42,0.13,Nei,Ja,0.5,63.3582,8.237267,Nei,5.59,5460.0
9,2021,MOWI ASA,12466,Brettingen,0.3,0.99,0.1,Nei,Ja,0.5,63.3582,8.237267,Nei,5.81,5460.0
8,2021,MOWI ASA,12466,Brettingen,0.28,1.23,0.11,Nei,Ja,0.5,63.3582,8.237267,Nei,5.64,5460.0
7,2021,MOWI ASA,12466,Brettingen,0.22,1.19,0.36,Nei,Ja,0.5,63.3582,8.237267,Nei,5.79,5460.0
6,2021,MOWI ASA,12466,Brettingen,0.18,0.78,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,5.44,5460.0
5,2021,MOWI ASA,12466,Brettingen,0.17,0.71,0.09,Nei,Ja,0.5,63.3582,8.237267,Nei,6.13,5460.0
4,2021,MOWI ASA,12466,Brettingen,0.25,0.64,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,6.66,5460.0
3,2021,MOWI ASA,12466,Brettingen,0.18,0.59,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,6.54,5460.0
2,2021,MOWI ASA,12466,Brettingen,0.29,1.26,0.13,Nei,Ja,0.5,63.3582,8.237267,Nei,7.4,5460.0
1,2021,MOWI ASA,12466,Brettingen,0.04,2.31,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,7.04,5460.0
53,2020,MOWI ASA,12466,Brettingen,0.05,0.48,0.16,Nei,Ja,0.5,63.3582,8.237267,Nei,8.03,5460.0
52,2020,MOWI ASA,12466,Brettingen,0.06,0.54,0.1,Nei,Ja,0.5,63.3582,8.237267,Nei,8.46,5460.0
51,2020,MOWI ASA,12466,Brettingen,0.13,0.59,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,8.5,5460.0
50,2020,MOWI ASA,12466,Brettingen,0.1,0.47,0.27,Nei,Ja,0.5,63.3582,8.237267,Nei,8.76,5460.0
49,2020,MOWI ASA,12466,Brettingen,0.09,0.33,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,9.27,5460.0
48,2020,MOWI ASA,12466,Brettingen,0.06,0.28,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,9.72,5460.0
47,2020,MOWI ASA,12466,Brettingen,0.12,1.22,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,10.16,5460.0
46,2020,MOWI ASA,12466,Brettingen,0.08,1.05,0.18,Nei,Ja,0.5,63.3582,8.237267,Nei,10.28,5460.0
45,2020,MOWI ASA,12466,Brettingen,0.11,0.66,0.2,Nei,Ja,0.5,63.3582,8.237267,Nei,10.3,5460.0
44,2020,MOWI ASA,12466,Brettingen,0.05,0.47,0.22,Nei,Ja,0.5,63.3582,8.237267,Nei,9.98,5460.0
43,2020,MOWI ASA,12466,Brettingen,0.16,0.48,0.08,Nei,Ja,0.5,63.3582,8.237267,Nei,10.72,5460.0
42,2020,MOWI ASA,12466,Brettingen,0.19,0.59,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,11.63,5460.0
41,2020,MOWI ASA,12466,Brettingen,0.24,0.67,0.16,Nei,Ja,0.5,63.3582,8.237267,Nei,12.17,5460.0
40,2020,MOWI ASA,12466,Brettingen,0.03,1.66,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,12.54,5460.0
39,2020,MOWI ASA,12466,Brettingen,0.08,0.88,0.36,Nei,Ja,0.5,63.3582,8.237267,Nei,12.75,5460.0
38,2020,MOWI ASA,12466,Brettingen,0.07,0.68,0.08,Nei,Ja,0.5,63.3582,8.237267,Nei,13.38,5460.0
37,2020,MOWI ASA,12466,Brettingen,0.02,0.49,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,13.99,5460.0
36,2020,MOWI ASA,12466,Brettingen,0.01,0.24,0.1,Nei,Ja,0.5,63.3582,8.237267,Nei,14.66,5460.0
35,2020,MOWI ASA,12466,Brettingen,0.05,0.19,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,14.83,5460.0
34,2020,MOWI ASA,12466,Brettingen,0.01,0.16,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,15.58,5460.0
33,2020,MOWI ASA,12466,Brettingen,0.06,0.23,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,15.19,5460.0
32,2020,MOWI ASA,12466,Brettingen,0.05,0.19,0.01,Nei,Ja,0.5,63.3582,8.237267,Nei,14.6,5460.0
31,2020,MOWI ASA,12466,Brettingen,0.08,0.41,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,14.04,5460.0
30,2020,MOWI ASA,12466,Brettingen,0.09,1.01,0.08,Nei,Ja,0.5,63.3582,8.237267,Nei,13.25,5460.0
29,2020,MOWI ASA,12466,Brettingen,0.11,0.49,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,12.61,5460.0
28,2020,MOWI ASA,12466,Brettingen,0.03,0.29,0.03,Nei,Ja,0.5,63.3582,8.237267,Nei,11.58,5460.0
27,2020,MOWI ASA,12466,Brettingen,0.01,0.15,0.02,Nei,Ja,0.5,63.3582,8.237267,Nei,11.8,5460.0
26,2020,MOWI ASA,12466,Brettingen,0.0,0.16,0.07,Nei,Ja,0.5,63.3582,8.237267,Nei,10.2,5460.0
25,2020,MOWI ASA,12466,Brettingen,0.0,0.1,0.04,Nei,Ja,0.5,63.3582,8.237267,Nei,9.47,5460.0
24,2020,MOWI ASA,12466,Brettingen,0.04,0.24,0.06,Nei,Ja,0.5,63.3582,8.237267,Nei,9.09,5460.0
23,2020,MOWI ASA,12466,Brettingen,0.03,0.27,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,9.32,5460.0
22,2020,MOWI ASA,12466,Brettingen,0.02,0.28,0.05,Nei,Ja,0.5,63.3582,8.237267,Nei,8.03,5460.0
21,2020,MOWI ASA,12466,Brettingen,0.0,0.17,0.08,Nei,Ja,0.2,63.3582,8.237267,Nei,7.63,5460.0
20,2020,MOWI ASA,12466,Brettingen,0.0,0.13,0.09,Nei,Ja,0.2,63.3582,8.237267,Nei,7.09,5460.0
19,2020,MOWI ASA,12466,Brettingen,0.0,0.06,0.01,Nei,Ja,0.2,63.3582,8.237267,Nei,7.21,5460.0
18,2020,MOWI ASA,12466,Brettingen,0.0,0.08,0.03,Nei,Ja,0.2,63.3582,8.237267,Nei,6.7,5460.0
17,2020,MOWI ASA,12466,Brettingen,0.0,0.06,0.06,Nei,Ja,0.2,63.3582,8.237267,Nei,6.18,5460.0
16,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.2,63.3582,8.237267,Nei,6.07,5460.0
15,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,5.94,5460.0
14,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,6.06,5460.0
13,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,6.04,5460.0
12,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Nei,Ja,0.5,63.3582,8.237267,Nei,6.03,5460.0
11,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
10,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
9,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
8,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
7,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
6,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
5,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
4,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
3,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
2,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
1,2020,MOWI ASA,12466,Brettingen,0.0,0.0,0.0,Ja,Nei,0.5,63.3582,8.237267,Nei,,5460.0
13,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
12,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
11,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
10,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
9,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
8,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
7,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
6,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
5,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
4,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
3,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
2,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
1,2022,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
52,2021,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
51,2021,MOWI ASA,12237,Brudevika,0.0,0.0,0.0,Ja,Nei,0.5,62.116566,5.420717,Nei,,5460.0
50,2021,MOWI ASA,12237,Brudevika,0.15,0.2,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,8.4,5460.0
49,2021,MOWI ASA,12237,Brudevika,0.1,0.15,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,8.23,5460.0
48,2021,MOWI ASA,12237,Brudevika,0.15,0.25,0.05,Nei,Ja,0.5,62.116566,5.420717,Nei,21.01,5460.0
47,2021,MOWI ASA,12237,Brudevika,0.15,0.15,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,9.73,5460.0
46,2021,MOWI ASA,12237,Brudevika,0.05,0.4,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,10.0,5460.0
45,2021,MOWI ASA,12237,Brudevika,0.05,0.4,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,10.28,5460.0
44,2021,MOWI ASA,12237,Brudevika,0.15,0.4,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,10.9,5460.0
43,2021,MOWI ASA,12237,Brudevika,0.38,0.83,0.05,Nei,Ja,0.5,62.116566,5.420717,Nei,11.57,5460.0
42,2021,MOWI ASA,12237,Brudevika,0.15,0.95,0.03,Nei,Ja,0.5,62.116566,5.420717,Nei,11.96,5460.0
41,2021,MOWI ASA,12237,Brudevika,0.2,0.78,0.03,Nei,Ja,0.5,62.116566,5.420717,Nei,12.41,5460.0
40,2021,MOWI ASA,12237,Brudevika,0.35,0.57,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,12.6,5460.0
39,2021,MOWI ASA,12237,Brudevika,0.4,0.72,0.0,Nei,Ja,0.5,62.116566,5.420717,Nei,12.4,5460.0
38,2021,MOWI ASA,12237,Brudevika,1.18,1.25,0.0,Nei,Ja,0.5,62.116566,5.420717,Ja,12.34,5460.0
37,2021,MOWI ASA,12237,Brudevika,0.78,2.71,0.07,Nei,Ja,0.5,62.116566,5.420717,Ja,12.86,5460.0
36,2021,MOWI ASA,12237,Brudevika,0.48,1.49,0.04,Nei,Ja,0.5,62.116566,5.420717,Nei,13.13,5460.0
35,2021,MOWI ASA,12237,Brudevika,0.35,3.21,0.34,Nei,Ja,0.5,62.116566,5.420717,Nei,13.21,5460.0
34,2021,MOWI ASA,12237,Brudevika,0.49,2.16,0.14,Nei,Ja,0.5,62.116566,5.420717,Nei,12.71,5460.0
